page,strip,panel,panel_area,text_area
342,2,0,24957,5610
342,2,1,24249,5447
342,2,2,24112,4610
342,2,3,24640,7970
343,0,0,25060,7728
343,0,1,26671,4709
343,0,2,20700,7247
343,0,3,25060,7544
343,1,0,25098,4652
343,1,1,48688,14870
343,1,2,25239,7798
343,2,0,25098,1954
343,2,1,48416,0
343,2,2,24780,5321
344,0,0,60858,15633
344,0,1,20148,2211
344,0,2,57540,6991
344,0,3,25340,2621
344,0,4,20294,3134
344,0,5,42420,7005
344,0,6,18200,4031
345,0,0,49594,7071
345,0,1,25200,5322
345,0,2,25200,5273
345,1,0,24616,7664
345,1,1,25020,8424
345,1,2,25521,5609
345,1,3,25159,5510
345,2,0,48688,10079
345,2,1,25098,1494
345,2,2,25098,4341
346,0,0,25200,4855
346,0,1,24797,6906
346,0,2,24570,3461
346,0,3,25521,5154
346,1,0,25380,0
346,1,1,49413,0
346,1,2,24881,2973
346,2,0,25200,8230
346,2,1,24616,4230
346,2,2,24934,2365
346,2,3,25159,4252
347,0,0,61740,17348
347,0,1,20300,0
347,0,2,13248,0
347,0,3,12558,9360
347,0,4,27105,4045
347,0,5,11398,0
347,0,6,13662,1896
347,0,7,20572,4332
347,0,8,25715,2263
347,0,9,16940,0
347,0,10,16836,0
348,0,0,24435,9512
348,0,1,25521,9879
348,0,2,25418,4274
348,0,3,24165,4062
348,1,0,25098,5660
348,1,1,24564,6253
348,1,2,24386,3303
348,1,3,25098,7809
348,2,0,24742,2484
348,2,1,24386,4683
348,2,2,21594,7656
348,2,3,24603,7387
349,0,0,24881,5960
349,0,1,24344,5960
349,0,2,24344,4847
349,0,3,24702,6534
349,1,0,25060,6636
349,1,1,24523,7668
349,1,2,24523,2220
349,1,3,24920,4893
349,2,0,24780,5859
349,2,1,23718,6769
349,2,2,24249,4284
349,2,3,24640,4044
350,0,0,61577,15475
350,0,1,20155,4213
350,0,2,19740,4434
350,0,3,20160,3976
350,0,4,20580,7000
350,0,5,19600,3112
350,0,6,19740,2116
350,0,7,20720,6943
350,0,8,20424,2244
350,0,9,19599,2077
351,0,0,24742,6288
351,0,1,24386,2006
351,0,2,24030,2658
351,0,3,24780,6105
351,1,0,25159,5465
351,1,1,25159,7747
351,1,2,24435,8009
351,1,3,25340,8117
351,2,0,25060,4256
351,2,1,24840,3100
351,2,2,24165,3026
351,2,3,24881,4039
352,0,0,24254,8715
352,0,1,25060,7580
352,0,2,25521,4902
352,0,3,24978,6453
352,1,0,25200,5511
352,1,1,49140,4248
352,1,2,25239,5799
352,2,0,24344,7330
352,2,1,25098,4789
352,2,2,25098,6477
352,2,3,24564,3926
353,0,0,62181,12623
353,0,1,20586,0
353,0,2,78792,0
353,0,3,18906,0
353,0,4,26989,0
353,0,5,15290,0
353,0,6,16124,144
354,0,0,24840,0
354,0,1,25239,7849
354,0,2,25521,5390
354,0,3,25340,0
354,1,0,25200,3963
354,1,1,25200,7361
354,1,2,24523,6610
354,1,3,25060,7777
354,2,0,24386,6492
354,2,1,24603,7245
354,2,2,25134,4283
354,2,3,24072,5337
355,0,0,25239,4566
355,0,1,33831,6609
355,0,2,14220,0
355,0,3,24920,3698
355,1,0,24742,8992
355,1,1,24344,6939
355,1,2,24344,6262
355,1,3,24920,8958
355,2,0,24742,4410
355,2,1,23449,5912
355,2,2,24386,5249
355,2,3,24742,9525
356,0,0,63492,12671
356,0,1,21021,1944
356,0,2,25668,0
356,0,3,29256,0
356,0,4,25432,0
356,0,5,82844,2384
357,0,0,49504,14531
357,0,1,25883,4739
357,0,2,25340,4447
357,1,0,24978,8141
357,1,1,24480,7774
357,1,2,25418,4775
357,1,3,25200,4305
357,2,0,25239,3476
357,2,1,24702,1275
357,2,2,24386,5408
357,2,3,24957,6790
358,0,0,25521,5185
358,0,1,24797,7616
358,0,2,23168,2400
358,0,3,25239,6523
358,1,0,49413,6954
358,1,1,25060,338
358,1,2,25200,4393
358,2,0,24564,3042
358,2,1,24920,6935
358,2,2,24920,6495
358,2,3,24386,5566
359,0,0,60280,14529
359,0,1,20002,1704
359,0,2,23460,7710
359,0,3,16146,3861
359,0,4,23046,5436
359,0,5,15618,2882
359,0,6,16124,0
359,0,7,18348,3296
359,0,8,20002,4966
359,0,9,23975,15287
360,0,0,24660,5941
360,0,1,25239,8464
360,0,2,25380,3825
360,0,3,24840,5647
360,1,0,24702,2001
360,1,1,25239,6370
360,1,2,22806,5762
360,1,3,25380,1340
360,2,0,50680,8671
360,2,1,23530,6633
360,2,2,25098,6314
361,0,0,25060,4688
361,0,1,24300,2464
361,0,2,24480,7362
361,0,3,25020,4264
361,1,0,24881,2460
361,1,1,49225,7324
361,1,2,24742,6840
361,2,0,24464,4291
361,2,1,24072,6026
361,2,2,24208,3313
361,2,3,24603,5677
362,0,0,61577,15945
362,0,1,20294,1976
362,0,2,41144,2674
362,0,3,40866,3765
362,0,4,20433,4705
362,0,5,38225,3375
362,0,6,22657,3458
363,0,0,24797,5825
363,0,1,25340,6397
363,0,2,25200,4447
363,0,3,24660,6051
363,1,0,24978,3219
363,1,1,25740,7078
363,1,2,25159,4479
363,1,3,25380,4669
363,2,0,24523,2962
363,2,1,25597,7829
363,2,2,25060,3757
363,2,3,24881,5395
364,0,0,25239,5779
364,0,1,24702,1892
364,0,2,24523,5977
364,0,3,25418,3378
364,1,0,24920,5882
364,1,1,29904,8753
364,1,2,17184,4491
364,1,3,25276,5818
364,2,0,24920,4962
364,2,1,23986,5656
364,2,2,24386,6328
364,2,3,24920,4486
365,0,0,61160,12520
365,0,1,20433,0
365,0,2,16284,420
365,0,3,12510,429
365,0,4,28420,6047
365,0,5,21980,3237
365,0,6,20148,0
365,0,7,46704,18759
365,0,8,13483,2784
366,0,0,25098,3639
366,0,1,24564,5429
366,0,2,24386,0
366,0,3,24780,3516
366,1,0,24978,6041
366,1,1,25521,5098
366,1,2,25380,5412
366,1,3,24840,4952
366,2,0,25560,3216
366,2,1,20340,7623
366,2,2,26671,4713
366,2,3,25239,6622
367,0,0,25239,5317
367,0,1,21960,1336
367,0,2,24344,0
367,0,3,24702,6071
367,1,0,25060,0
367,1,1,24344,3276
367,1,2,23628,0
367,1,3,24742,3628
367,2,0,25098,0
367,2,1,24208,3330
367,2,2,24426,6552
367,2,3,24816,2996
368,0,0,61160,10999
368,0,1,20294,4101
368,0,2,15651,5095
368,0,3,24186,4022
368,0,4,41020,5498
368,0,5,39902,7089
368,0,6,21280,6360
368,0,7,20440,4502
369,0,0,25020,4028
369,0,1,24978,6520
369,0,2,24978,1218
369,0,3,25239,3599
369,1,0,25060,3541
369,1,1,28440,5752
369,1,2,20272,5391
369,1,3,24881,4210
369,2,0,25060,3495
369,2,1,24797,3448
369,2,2,24480,4632
369,2,3,25239,0
370,0,0,24616,2612
370,0,1,24480,2297
370,0,2,25239,2264
370,0,3,25380,4998
370,1,0,25239,3833
370,1,1,24523,4130
370,1,2,24386,4734
370,1,3,25098,1995
370,2,0,22428,2790
370,2,1,24030,4506
370,2,2,25098,6482
370,2,3,24780,2907
371,0,0,60858,16078
371,0,1,20286,4756
371,0,2,14628,252
371,0,3,24564,2563
371,0,4,14595,4448
371,0,5,25020,3896
371,0,6,20016,2183
371,0,7,15820,3172
371,0,8,20989,6087
371,0,9,22518,6248
372,0,0,25060,4848
372,0,1,24702,6519
372,0,2,24030,5363
372,0,3,25098,5908
372,1,0,25060,6929
372,1,1,24523,752
372,1,2,22250,1791
372,1,3,25098,3989
372,2,0,49914,6379
372,2,1,24072,3335
372,2,2,25134,843
373,0,0,25020,1455
373,0,1,19367,5062
373,0,2,27512,3057
373,0,3,25340,4064
373,1,0,24881,5632
373,1,1,23986,2622
373,1,2,50196,7586
373,2,0,24603,3710
373,2,1,23496,901
373,2,2,23895,1208
373,2,3,24780,4453
374,0,0,59616,19885
374,0,1,21804,0
374,0,2,40866,0
374,0,3,16680,0
374,0,4,21804,0
374,0,5,20286,0
374,0,6,19044,0
374,0,7,17802,0
374,0,8,22908,7090
375,0,0,24616,7243
375,0,1,24978,5122
375,0,2,25020,6270
375,0,3,25200,3593
375,1,0,25662,4440
375,1,1,23842,8513
375,1,2,24752,2993
375,1,3,25298,3591
375,2,0,24920,4616
375,2,1,24564,6852
375,2,2,24249,5068
375,2,3,24464,7185
376,0,0,49413,13299
376,0,1,25776,7264
376,0,2,25200,3646
376,1,0,25020,5116
376,1,1,19800,4932
376,1,2,27208,6222
376,1,3,25060,7298
376,2,0,24780,3215
376,2,1,18054,0
376,2,2,28143,0
376,2,3,24640,4835
377,0,0,61021,14673
377,0,1,20433,3642
377,0,2,40866,2622
377,0,3,22820,4425
377,0,4,17080,2623
377,0,5,20294,2862
377,0,6,26271,4498
377,0,7,19182,810
377,0,8,13015,2332
378,0,0,25380,7558
378,0,1,24840,3713
378,0,2,21960,6403
378,0,3,25239,1742
378,1,0,24523,5567
378,1,1,25597,3758
378,1,2,24881,3959
378,1,3,24344,4540
378,2,0,24249,4169
378,2,1,25488,7700
378,2,2,24957,5299
378,2,3,23364,6118
379,0,0,25560,4463
379,0,1,24300,4425
379,0,2,24480,2937
379,0,3,25200,4153
379,1,0,25098,3074
379,1,1,24030,5961
379,1,2,22554,5240
379,1,3,24742,7654
379,2,0,24500,7858
379,2,1,23625,3208
379,2,2,23408,4685
379,2,3,24464,7203
380,0,0,62322,15037
380,0,1,20868,1778
380,0,2,41300,2531
380,0,3,23800,3796
380,0,4,16124,2254
380,0,5,20868,4102
380,0,6,39903,5877
380,0,7,20580,786
381,0,0,25060,5230
381,0,1,24797,508
381,0,2,24616,0
381,0,3,25340,8440
381,1,0,25239,5463
381,1,1,21240,5441
381,1,2,27180,2574
381,1,3,24840,0
381,2,0,25560,3394
381,2,1,24797,4850
381,2,2,24797,1222
381,2,3,25380,1321
382,0,0,25116,1853
382,0,1,24660,8223
382,0,2,25418,4438
382,0,3,25702,2976
382,1,0,24797,2907
382,1,1,24840,4168
382,1,2,25060,3462
382,1,3,25380,1706
382,2,0,22962,6204
382,2,1,24992,3316
382,2,2,24780,2272
382,2,3,24426,5578
383,0,0,61880,15126
383,0,1,20440,0
383,0,2,16541,2848
383,0,3,23352,3629
383,0,4,23213,5748
383,0,5,16819,5146
383,0,6,20433,6877
383,0,7,34750,4566
383,0,8,25854,8961
384,0,0,25200,2066
384,0,1,49594,5412
384,0,2,25020,7751
384,1,0,24920,3167
384,1,1,18512,4423
384,1,2,29714,1022
384,1,3,25060,3035
384,2,0,25098,4402
384,2,1,24386,5791
384,2,2,21948,3354
384,2,3,24603,6691
385,0,0,24840,0
385,0,1,25239,4740
385,0,2,24797,3545
385,0,3,25380,3492
385,1,0,17622,4257
385,1,1,29726,5808
385,1,2,24208,3719
385,1,3,24920,6173
385,2,0,23718,2362
385,2,1,24780,6589
385,2,2,24464,2522
385,2,3,24288,2139
386,0,0,60858,15242
386,0,1,20148,2426
386,0,2,16851,2271
386,0,3,22379,5082
386,0,4,40866,3669
386,0,5,20440,4520
386,0,6,32712,4856
386,0,7,28140,6435
387,0,0,25098,2994
387,0,1,21122,5977
387,0,2,27540,5479
387,0,3,25020,6200
387,1,0,25239,4060
387,1,1,24660,4709
387,1,2,24660,0
387,1,3,25060,6473
387,2,0,25239,3624
387,2,1,23986,6094
387,2,2,22962,1778
387,2,3,25098,4306
388,0,0,49959,5283
388,0,1,25702,5082
388,0,2,25380,3469
388,1,0,24660,0
388,1,1,25200,3604
388,1,2,23220,0
388,1,3,25418,2872
388,2,0,59580,0
388,2,1,19511,6172
388,2,2,20048,10585
389,0,0,60996,13001
389,0,1,20148,2875
389,0,2,26180,6173
389,0,3,41020,3685
389,0,4,13900,2854
389,0,5,19460,4786
389,0,6,13344,3347
389,0,7,20286,3216
389,0,8,26634,5367
390,0,0,25380,3958
390,0,1,49320,12114
390,0,2,25020,1101
390,1,0,50580,11250
390,1,1,24797,2781
390,1,2,25200,5117
390,2,0,24881,6186
390,2,1,26671,4528
390,2,2,20227,3752
390,2,3,24920,10495
391,0,0,24208,2793
391,0,1,25276,5987
391,0,2,25060,4604
391,0,3,24523,8110
391,1,0,24660,4828
391,1,1,24480,1984
391,1,2,24881,797
391,1,3,25060,5288
391,2,0,24072,4550
391,2,1,24780,4406
391,2,2,24426,4974
391,2,3,24072,2219
392,0,0,61438,13248
392,0,1,20016,1875
392,0,2,40415,2624
392,0,3,13426,2570
392,0,4,24523,5454
392,0,5,20720,6934
392,0,6,32200,4008
392,0,7,28280,4630
393,0,0,25380,3940
393,0,1,24840,10139
393,0,2,24660,7283
393,0,3,25380,7334
393,1,0,100598,29216
393,1,1,101135,29665
393,2,0,24920,3530
393,2,1,26878,7358
393,2,2,21004,4879
393,2,3,25276,4215
394,0,0,25020,3660
394,0,1,12780,1351
394,0,2,36158,6235
394,0,3,25418,7308
394,1,0,49686,9327
394,1,1,25200,6005
394,1,2,25702,465
394,2,0,23187,0
394,2,1,24603,2793
394,2,2,24780,4026
394,2,3,24072,6199
395,0,0,61299,16606
395,0,1,20294,2320
395,0,2,25530,3512
395,0,3,13938,3009
395,0,4,40572,9293
395,0,5,20294,3131
395,0,6,34194,5803
395,0,7,25854,3050
396,0,0,24840,4599
396,0,1,24480,5768
396,0,2,23220,5491
396,0,3,25597,6819
396,1,0,74934,19046
396,1,1,25883,5855
396,2,0,25060,5590
396,2,1,24523,5757
396,2,2,24840,3899
396,2,3,25239,7566
397,0,0,25480,3808
397,0,1,24934,4094
397,0,2,22987,3218
397,0,3,25380,3361
397,1,0,25844,2305
397,1,1,49686,9455
397,1,2,25560,1724
397,2,0,50120,6346
397,2,1,22196,4394
397,2,2,25276,5440
398,0,0,39984,14038
398,0,1,18904,0
398,0,2,19856,0
398,0,3,12330,2050
398,0,4,13289,0
398,0,5,12604,0
398,0,6,12330,0
398,0,7,13015,0
398,0,8,12878,0
398,0,9,20002,0
398,0,10,19180,0
398,0,11,12330,1202
398,0,12,13015,0
398,0,13,12648,0
399,0,0,24797,4187
399,0,1,24978,4635
399,0,2,25521,4193
399,0,3,25380,3592
399,1,0,25380,2193
399,1,1,49140,11614
399,1,2,25239,4324
399,2,0,25276,5369
399,2,1,22606,2796
399,2,2,24386,2690
399,2,3,24920,5187
400,0,0,29340,0
400,0,1,44460,0
400,0,2,25380,4735
400,1,0,25200,1793
400,1,1,24616,5970
400,1,2,24660,2036
400,1,3,25020,0
400,2,0,25098,4128
400,2,1,24702,3631
400,2,2,24208,4024
400,2,3,24920,2370
401,0,0,61134,11770
401,0,1,20010,1852
401,0,2,28217,3051
401,0,3,11537,2573
401,0,4,15568,6459
401,0,5,23352,5585
401,0,6,20580,4894
401,0,7,23100,2521
401,0,8,16380,4560
401,0,9,20440,4679
402,0,0,25239,5124
402,0,1,24523,7067
402,0,2,24523,4286
402,0,3,24881,5972
402,1,0,25239,4421
402,1,1,49046,12427
402,1,2,25060,6798
402,2,0,25060,5888
402,2,1,24344,4538
402,2,2,24660,2252
402,2,3,25060,4721
403,0,0,24797,2382
403,0,1,25200,8281
403,0,2,25521,2524
403,0,3,24797,4183
403,1,0,24797,4438
403,1,1,25380,5006
403,1,2,24616,6171
403,1,3,25060,5882
403,2,0,24616,0
403,2,1,25560,6504
403,2,2,25380,2393
403,2,3,24840,7022
404,0,0,61880,16744
404,0,1,20300,2297
404,0,2,40434,9375
404,0,3,14628,2138
404,0,4,24386,3680
404,0,5,29400,740
404,0,6,37520,8696
404,0,7,14456,0
405,0,0,25521,4228
405,0,1,25116,8365
405,0,2,24616,5138
405,0,3,25340,6212
405,1,0,25060,1010
405,1,1,24840,4449
405,1,2,24480,3683
405,1,3,25200,4966
405,2,0,25200,2802
405,2,1,24797,5544
405,2,2,24480,5267
405,2,3,24920,6180
406,0,0,49686,9200
406,0,1,25200,3758
406,0,2,25521,2776
406,1,0,25883,2602
406,1,1,24797,4525
406,1,2,24660,266
406,1,3,25560,6001
406,2,0,25597,533
406,2,1,48688,16714
406,2,2,25098,3850
407,0,0,62020,13756
407,0,1,20580,3098
407,0,2,20720,0
407,0,3,19600,2250
407,0,4,41300,9125
407,0,5,20720,4776
407,0,6,19460,4943
407,0,7,19740,6022
407,0,8,20580,5344
408,0,0,25060,1710
408,0,1,21240,4155
408,0,2,26820,5628
408,0,3,25020,7872
408,1,0,25340,2987
408,1,1,24797,2738
408,1,2,24435,2748
408,1,3,24840,6181
408,2,0,24957,2834
408,2,1,24249,4400
408,2,2,24072,5471
408,2,3,24957,5305
409,0,0,24881,0
409,0,1,24344,2505
409,0,2,24344,1237
409,0,3,24881,2706
409,1,0,24300,3169
409,1,1,24660,2221
409,1,2,25020,2262
409,1,3,25098,1696
409,2,0,25239,3801
409,2,1,23270,4861
409,2,2,24426,1684
409,2,3,24603,5145
410,0,0,61299,15439
410,0,1,20155,1054
410,0,2,26966,5474
410,0,3,55044,5955
410,0,4,46107,4832
410,0,5,14946,2309
410,0,6,20580,1917
411,0,0,24523,0
411,0,1,25239,4428
411,0,2,19580,0
411,0,3,28836,0
411,1,0,24881,5216
411,1,1,48688,11521
411,1,2,25098,5092
411,2,0,24640,2511
411,2,1,23936,1854
411,2,2,49280,3371
412,0,0,24742,4223
412,0,1,24208,6421
412,0,2,24344,1540
412,0,3,24881,2585
412,1,0,24920,6700
412,1,1,48416,4572
412,1,2,24742,5720
412,2,0,24742,2175
412,2,1,48772,7810
412,2,2,24249,0
413,0,0,61880,15058
413,0,1,20580,3668
413,0,2,24288,5807
413,0,3,15318,3294
413,0,4,40296,8821
413,0,5,16402,690
413,0,6,13344,1818
413,0,7,20572,2959
413,0,8,29190,5686
414,0,0,25239,1772
414,0,1,48688,6742
414,0,2,25098,4552
414,1,0,24564,2277
414,1,1,25098,2798
414,1,2,25134,4966
414,1,3,24072,2252
415,0,0,24920,4828
415,0,1,48594,14180
415,0,2,24742,0
415,1,0,24881,4928
415,1,1,48867,11727
415,1,2,24881,9582
415,2,0,25060,6906
415,2,1,24523,6261
415,2,2,24165,3904
415,2,3,24780,2035
416,0,0,61438,11472
416,0,1,20294,1749
416,0,2,40727,8016
416,0,3,23520,6599
416,0,4,16800,2615
416,0,5,20148,6794
416,0,6,25993,6153
416,0,7,33810,7028
417,0,0,24523,5121
417,0,1,25418,5515
417,0,2,25418,2340
417,0,3,24702,4639
417,1,0,25560,4779
417,1,1,24840,3836
417,1,2,24208,0
417,1,3,25098,1666
417,2,0,24344,3337
417,2,1,24920,8981
417,2,2,25239,1020
417,2,3,24523,3071
418,0,0,25060,3655
418,0,1,21780,5266
418,0,2,24300,2115
418,0,3,25200,3135
418,1,0,24920,2889
418,1,1,48238,6251
418,1,2,24742,5423
418,2,0,24742,4705
418,2,1,48416,10231
418,2,2,24603,7032
419,0,0,61577,12834
419,0,1,20155,0
419,0,2,42918,509
419,0,3,37950,560
419,0,4,38088,560
419,0,5,25392,0
419,0,6,18630,2585
419,0,7,19865,0
419,0,8,14385,0
420,0,0,25239,2950
420,0,1,24702,5617
420,0,2,24344,4439
420,0,3,24881,4533
420,1,0,25200,2845
420,1,1,25020,3906
420,1,2,24480,5034
420,1,3,25200,5689
420,2,0,18054,3620
420,2,1,53808,5136
420,2,2,24957,0
421,0,0,25020,4111
421,0,1,48780,11948
421,0,2,25380,8983
421,1,0,25380,2168
421,1,1,24480,2378
421,1,2,24523,0
421,1,3,24881,2158
421,2,0,25098,4080
421,2,1,24344,6049
421,2,2,24660,3557
421,2,3,25060,0
422,0,0,61476,14193
422,0,1,20727,4561
422,0,2,24047,1346
422,0,3,16215,5200
422,0,4,16074,5176
422,0,5,24080,9382
422,0,6,19460,8534
422,0,7,15707,7458
422,0,8,9940,0
422,0,9,11676,1648
422,0,10,21128,6574
423,0,0,24660,1834
423,0,1,25020,1503
423,0,2,25380,1505
423,0,3,23580,3119
423,1,0,53395,5434
423,1,1,25060,7145
423,1,2,21600,521
423,2,0,25239,7746
423,2,1,48867,6711
423,2,2,25098,6247
424,0,0,25060,5076
424,0,1,48509,17307
424,0,2,25098,2328
424,1,0,25521,4270
424,1,1,24616,5870
424,1,2,24480,2999
424,1,3,25020,1547
424,2,0,49404,0
424,2,1,49762,870
425,0,0,60143,12263
425,0,1,20002,1227
425,0,2,13761,1390
425,0,3,12696,0
425,0,4,12282,1915
425,0,5,13524,0
425,0,6,12420,1221
425,0,7,12558,0
425,0,8,13160,759
425,0,9,17640,3279
425,0,10,13344,609
425,0,11,19734,0
425,0,12,13248,2805
426,0,0,25239,3882
426,0,1,24480,2900
426,0,2,24480,3032
426,0,3,25020,4844
426,1,0,25200,6637
426,1,1,24660,2533
426,1,2,24660,2178
426,1,3,25060,6384
426,2,0,24920,4696
426,2,1,19580,5726
426,2,2,27966,3760
426,2,3,24780,8177
427,0,0,25340,4349
427,0,1,24797,5113
427,0,2,24300,6549
427,0,3,24920,6455
427,1,0,24797,5266
427,1,1,24480,7040
427,1,2,25060,1375
427,1,3,25239,3614
427,2,0,23807,1681
427,2,1,25098,4710
427,2,2,25239,1585
427,2,3,24523,5120
428,0,0,61299,16148
428,0,1,20294,1235
428,0,2,40866,2876
428,0,3,41005,3405
428,0,4,21140,3286
428,0,5,13344,2730
428,0,6,20294,2326
428,0,7,25437,3528
429,0,0,25560,3237
429,0,1,24978,5521
429,0,2,24934,5903
429,0,3,25521,2836
429,1,0,25380,3844
429,1,1,24840,8444
429,1,2,22082,8154
429,1,3,25418,6640
429,2,0,25060,4325
429,2,1,20520,6999
429,2,2,27720,3215
429,2,3,25200,7044
430,0,0,24881,1209
430,0,1,48867,2109
430,0,2,25060,2691
430,1,0,25200,0
430,1,1,23760,0
430,1,2,24480,0
430,1,3,25060,0
430,2,0,25098,5094
430,2,1,24344,7145
430,2,2,24165,3000
430,2,3,25060,6578
431,0,0,61600,14954
431,0,1,20300,3680
431,0,2,16188,3608
431,0,3,24252,7277
431,0,4,24047,3690
431,0,5,15846,5419
431,0,6,17136,6407
431,0,7,25344,8990
431,0,8,18447,7201
431,0,9,20294,8457
432,0,0,50400,8427
432,0,1,24840,6686
432,0,2,25380,4539
432,1,0,45180,3947
432,1,1,55080,6890
432,2,0,25239,3184
432,2,1,24881,6342
432,2,2,24480,7304
432,2,3,25239,1283
433,0,0,23892,2517
433,0,1,24523,4969
433,0,2,23091,0
433,0,3,25380,3472
433,1,0,24480,2553
433,1,1,25200,3961
433,1,2,25200,2885
433,1,3,24840,7648
433,2,0,24523,3155
433,2,1,24742,3008
433,2,2,24603,6748
433,2,3,25276,2747
434,0,0,258664,16697
435,0,0,24797,2394
435,0,1,25702,1010
435,0,2,25560,1178
435,0,3,24660,396
435,1,0,24435,3393
435,1,1,25020,4085
435,1,2,24840,1780
435,1,3,25239,3624
435,2,0,21659,3881
435,2,1,26550,5763
435,2,2,24603,4560
435,2,3,24920,3097
436,0,0,24742,2934
436,0,1,24344,5012
436,0,2,24300,6547
436,0,3,24840,3721
436,1,0,25020,3757
436,1,1,24480,4397
436,1,2,24660,4128
436,1,3,25020,3356
436,2,0,24426,2056
436,2,1,23852,7641
436,2,2,23718,5101
436,2,3,24780,4379
437,0,0,61617,14018
437,0,1,20445,3637
437,0,2,13632,0
437,0,3,13348,1210
437,0,4,40749,8984
437,0,5,12144,1280
437,0,6,35140,5106
437,0,7,25340,11023
437,0,8,19043,6980
438,0,0,25200,2691
438,0,1,24840,5127
438,0,2,50220,5810
438,1,0,25239,3588
438,1,1,24523,2565
438,1,2,24660,3236
438,1,3,25200,5620
438,2,0,24780,4596
438,2,1,24208,7193
438,2,2,22428,1836
438,2,3,24603,4254
439,0,0,48600,3407
439,0,1,25239,3681
439,0,2,25239,1358
439,1,0,22017,462
439,1,1,24920,3748
439,1,2,25060,4363
439,1,3,24523,9102
439,2,0,19332,1198
439,2,1,24742,2602
439,2,2,25276,2687
439,2,3,27412,1584
440,0,0,62181,14530
440,0,1,20586,3542
440,0,2,26358,3690
440,0,3,13344,3417
440,0,4,13248,2376
440,0,5,12006,0
440,0,6,12878,156
440,0,7,20294,0
440,0,8,33916,0
440,0,9,26271,6301
441,0,0,49776,5370
441,0,1,25380,6824
441,0,2,25844,4780
441,1,0,24840,7650
441,1,1,24660,0
441,1,2,25060,4329
441,1,3,25060,4311
441,2,0,24344,4476
441,2,1,25239,2874
441,2,2,25239,7515
441,2,3,22375,4126
442,0,0,25200,4824
442,0,1,24660,7298
442,0,2,23580,6297
442,0,3,24742,5478
442,1,0,25020,2961
442,1,1,22860,3745
442,1,2,24660,6265
442,1,3,25020,4324
442,2,0,24957,2388
442,2,1,23895,1468
442,2,2,24208,0
442,2,3,24780,4094
443,0,0,60384,12302
443,0,1,19992,1194
443,0,2,19980,0
443,0,3,19170,0
443,0,4,22680,2142
443,0,5,15327,0
443,0,6,19856,0
443,0,7,39060,0
443,0,8,22260,1695
444,0,0,25200,4102
444,0,1,24480,7481
444,0,2,24120,11536
444,0,3,25060,5808
444,1,0,25060,3011
444,1,1,19511,1810
444,1,2,28282,5511
444,1,3,24920,5705
444,2,0,24920,2341
444,2,1,24386,5915
444,2,2,24386,5238
444,2,3,23496,5403
445,0,0,23940,6695
445,0,1,24344,4317
445,0,2,24881,3682
445,0,3,25060,4063
445,1,0,49225,9404
445,1,1,50299,9350
445,1,2,24523,3887
445,1,3,24881,5763
445,2,0,24780,4728
445,2,1,48321,8730
445,2,2,24112,4224
446,0,0,61438,14033
446,0,1,20433,5822
446,0,2,12093,722
446,0,3,13344,2850
446,0,4,13344,1617
446,0,5,12510,1430
446,0,6,13300,3249
446,0,7,13440,924
446,0,8,20580,1596
446,0,9,12740,2860
446,0,10,12740,936
446,0,11,12927,1350
446,0,12,20016,3422
447,0,0,24797,4149
447,0,1,25380,7506
447,0,2,25116,5695
447,0,3,25702,3646
447,1,0,24840,4664
447,1,1,25200,6502
447,1,2,25702,2898
447,1,3,24797,0
447,2,0,21780,7953
447,2,1,25276,6637
447,2,2,25239,4706
447,2,3,27029,4581
448,0,0,24920,3876
448,0,1,23760,5533
448,0,2,24660,4129
448,0,3,25020,5399
448,1,0,24881,1964
448,1,1,49680,2030
448,1,2,25020,6860
448,2,0,24780,4042
448,2,1,48416,14962
448,2,2,24464,9067
449,0,0,61880,13567
449,0,1,20440,1620
449,0,2,13066,3266
449,0,3,27020,5800
449,0,4,26931,4823
449,0,5,13440,4335
449,0,6,20440,4673
449,0,7,35280,4289
449,0,8,25020,10792
450,0,0,24564,4195
450,0,1,23674,6675
450,0,2,24344,6833
450,0,3,25060,5327
450,1,0,24840,1296
450,1,1,24480,4033
450,1,2,24435,8860
450,1,3,25200,6853
450,2,0,24742,3930
450,2,1,23852,5083
450,2,2,24344,0
450,2,3,25060,5556
451,0,0,24742,2694
451,0,1,24386,7063
451,0,2,24030,5811
451,0,3,24603,7144
451,1,0,24742,4801
451,1,1,24344,1450
451,1,2,49583,7075
451,2,0,24464,5189
451,2,1,23936,5348
451,2,2,24072,1782
451,2,3,24780,2875
452,0,0,66303,14763
452,0,1,15568,1178
452,0,2,40588,844
452,0,3,23800,3137
452,0,4,16402,3046
452,0,5,20300,4181
452,0,6,28059,0
452,0,7,33040,4329
453,0,0,24978,2276
453,0,1,25521,6080
453,0,2,25340,4601
453,0,3,24797,2770
453,1,0,25239,4930
453,1,1,24523,7060
453,1,2,24702,5368
453,1,3,24920,4048
453,2,0,24702,0
453,2,1,24523,2737
453,2,2,25098,6482
453,2,3,25098,4823
454,0,0,25239,4298
454,0,1,24660,6297
454,0,2,24616,1020
454,0,3,25020,4840
454,1,0,25060,2938
454,1,1,24480,4987
454,1,2,24616,8413
454,1,3,25340,7282
454,2,0,25239,2851
454,2,1,24344,4038
454,2,2,24523,3441
454,2,3,24742,0
455,0,0,50874,13035
455,0,1,31275,6726
455,0,2,41160,2361
455,0,3,15369,3780
455,0,4,24464,3407
